,Name,user_id,product_id,rating,times_stamps,offers
214,Neysa Kalita,A34TPQUVSQXXPX,0594287995,5.0,1380672000,"""Limited-time offer: 50% off until midnight!"""
215,Neysa Kalita,A34TPQUVSQXXPX,B003ZBZ64Q,4.0,1372377600,"""First-time buyers: Take $5 off your initial purchase."""
216,Zoya Bala,A2B4F6LP0ZLI8E,0594296420,3.0,1398556800,"""Refer a friend and get 20% off your next purchase when they make their first order."""
217,Kabir Bath,A1RKH6803HVOQL,0594296420,5.0,1365379200,"""Refer a friend and get 20% off your next purchase when they make their first order."""
218,Kabir Bath,A1RKH6803HVOQL,B001TH7GVE,5.0,1388534400,"""Take $20 off your next purchase."""
219,Kabir Bath,A1RKH6803HVOQL,B0073P32X2,1.0,1388534400,"""Free express shipping for a limited time."""
220,Kabir Bath,A1RKH6803HVOQL,B008AJNF78,5.0,1366416000,"""Refer a friend and get 20% off your next purchase when they make their first order."""
221,Zeeshan Batta,A3ZNVCQCG57AY,0594296420,5.0,1359331200,"""Refer a friend and get 20% off your next purchase when they make their first order."""
222,Zeeshan Batta,A3ZNVCQCG57AY,B000BM66V4,5.0,1271635200,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
223,Zeeshan Batta,A3ZNVCQCG57AY,B000YK0MUO,5.0,1268784000,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
224,Zeeshan Batta,A3ZNVCQCG57AY,B00421KJ6S,1.0,1337558400,"""Give $10, get $10 when you refer a friend."""
225,Zeeshan Batta,A3ZNVCQCG57AY,B005DEHVC8,3.0,1396915200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
226,Azad Wagle,A1HM74IXWXQ5D8,0594296420,5.0,1392854400,"""Refer a friend and get 20% off your next purchase when they make their first order."""
227,Azad Wagle,A1HM74IXWXQ5D8,B0033Y8EV2,5.0,1392854400,"""Birthday month exclusive: 10% off for all August birthdays."""
228,Mehul Iyer,A2DUI0YVE1DZ48,0594296420,5.0,1388016000,"""Refer a friend and get 20% off your next purchase when they make their first order."""
229,Mehul Iyer,A2DUI0YVE1DZ48,B0042X8XQO,5.0,1388016000,"""Buy one, get one 50% off."""
230,Mehul Iyer,A2DUI0YVE1DZ48,B00B106PS4,3.0,1397433600,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
231,Sara Dar,AH3LYMIBZ6DKF,0594296420,5.0,1380672000,"""Refer a friend and get 20% off your next purchase when they make their first order."""
232,Sara Dar,AH3LYMIBZ6DKF,161552763X,5.0,1380672000,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
233,Eva Lala,AWA0CM7TY98QX,0594450209,5.0,1382313600,"""Give $10, get $10 when you refer a friend."""
234,Zoya Varma,A244IAP7UBVHH6,0594450209,5.0,1389139200,"""Give $10, get $10 when you refer a friend."""
235,Kabir Sachdeva,A3E7PG9CHDBICA,0594450705,5.0,1403827200,"""Subscribe to our newsletter and receive 10% off your first order."""
236,Kabir Sachdeva,A3E7PG9CHDBICA,1616826053,5.0,1403827200,"""Exclusive offer for our loyal customers: 20% off your next visit."""
237,Kabir Sachdeva,A3E7PG9CHDBICA,1616874430,5.0,1403827200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
238,Anya Shukla,A2JXAZZI9PHK9Z,0594451647,5.0,1388707200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
239,Anya Shukla,A2JXAZZI9PHK9Z,B000GD3J3G,4.0,1231200000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
240,Anya Shukla,A2JXAZZI9PHK9Z,B001T6O0ZK,4.0,1242000000,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
241,Anya Shukla,A2JXAZZI9PHK9Z,B003TPC2JU,5.0,1368489600,"""Exclusive offer for our loyal customers: 20% off your next visit."""
242,Anya Shukla,A2JXAZZI9PHK9Z,B003ZX8B2S,4.0,1312502400,"""First-time buyers: Take $5 off your initial purchase."""
243,Anya Shukla,A2JXAZZI9PHK9Z,B0042X8XQO,4.0,1312502400,"""Buy one, get one 50% off."""
244,Anya Shukla,A2JXAZZI9PHK9Z,B009X676NQ,5.0,1388707200,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
245,Anya Shukla,A2JXAZZI9PHK9Z,B00BQXN3QS,4.0,1388707200,"""Refer a friend and get 20% off your next purchase when they make their first order."""
246,Dhanuk Mani,A1RTWWRHVIVWQW,0594451647,5.0,1404691200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
247,Dhanuk Mani,A1RTWWRHVIVWQW,B00CPV9YOU,3.0,1404691200,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
248,Eshani Gupta,A2P5U7BDKKT7FW,0594451647,2.0,1398556800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
249,Eshani Gupta,A2P5U7BDKKT7FW,B00608WXGA,4.0,1398556800,"""Buy a laptop, mouse, and bag together and save 15%."""
250,Eshani Gupta,A2P5U7BDKKT7FW,B008D6YZXG,3.0,1398556800,"""Tag a friend and both of you get a 15% discount code."""
251,Eshani Gupta,A2P5U7BDKKT7FW,B009TLA7P4,5.0,1398556800,"""Buy one, get one 50% off."""
252,Eshani Gupta,A2P5U7BDKKT7FW,B00BJN502A,4.0,1398470400,"""Last chance to grab items at clearance prices. Up to 70% off!"""
253,Eshani Gupta,A2P5U7BDKKT7FW,B00CD8ADKO,5.0,1398556800,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
254,Jayan Guha,A262D8GC5XRU31,0594451647,5.0,1400025600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
255,Jayan Guha,A262D8GC5XRU31,B000NO5OYA,5.0,1400025600,"""Upgrade your phone and get a free case and screen protector."""
256,Jivin Dhillon,AAZ084UMH8VZ2,0594451647,5.0,1399161600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
257,Jivin Dhillon,AAZ084UMH8VZ2,1400699169,5.0,1399161600,"""Upgrade your phone and get a free case and screen protector."""
258,Jivin Dhillon,AAZ084UMH8VZ2,B000075UZ7,5.0,1220054400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
259,Jivin Dhillon,AAZ084UMH8VZ2,B000TEYR1U,5.0,1264550400,"""Buy one pair of shoes, get a second pair free."""
260,Jivin Dhillon,AAZ084UMH8VZ2,B002U1ZBG0,5.0,1384560000,"""Upgrade your phone and get a free case and screen protector."""
261,Jivin Dhillon,AAZ084UMH8VZ2,B004D1OBFW,5.0,1353110400,"""Buy a laptop, mouse, and bag together and save 15%."""
262,Jivin Dhillon,AAZ084UMH8VZ2,B005FMKYIQ,4.0,1360195200,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
263,Jivin Dhillon,AAZ084UMH8VZ2,B005H3KYGA,5.0,1376697600,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
264,Jivin Dhillon,AAZ084UMH8VZ2,B006WUPG10,4.0,1360195200,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
265,Jivin Dhillon,AAZ084UMH8VZ2,B007ENHKFO,5.0,1376697600,"""Upgrade your phone and get a free case and screen protector."""
266,Jivin Dhillon,AAZ084UMH8VZ2,B007RM8S2G,5.0,1360195200,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
267,Jivin Dhillon,AAZ084UMH8VZ2,B008CINOYG,4.0,1371945600,"""Upgrade your phone and get a free case and screen protector."""
268,Jivin Dhillon,AAZ084UMH8VZ2,B009L7EEZA,5.0,1399161600,"""Upgrade your phone and get a free case and screen protector."""
269,Jivin Dhillon,AAZ084UMH8VZ2,B00DR0PDNE,5.0,1384560000,"""Birthday month exclusive: 10% off for all August birthdays."""
270,Jivin Dhillon,AAZ084UMH8VZ2,B00I3S6ZGO,5.0,1399161600,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
271,Jivin Dhillon,AAZ084UMH8VZ2,B00IIVH2AE,5.0,1399161600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
272,Purab Sarin,A3M122DYN9L5N8,0594451647,1.0,1388707200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
273,Samiha Sem,A3S0RV5ZQ37538,0594451647,4.0,1399075200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
274,Samiha Sem,A3S0RV5ZQ37538,B009L7E964,4.0,1399075200,"""BOGO 50% off on all dresses."""
275,Shalv Deshmukh,A150Y5KRN7FWJJ,0594451647,5.0,1384646400,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
276,Ojas Chaudhry,AEZ3CR6BKIROJ,0594451647,4.0,1405036800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
277,Ojas Chaudhry,AEZ3CR6BKIROJ,B0004FQG22,5.0,1360800000,"""Upgrade your phone and get a free case and screen protector."""
278,Ojas Chaudhry,AEZ3CR6BKIROJ,B003N008HE,4.0,1360800000,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
279,Ojas Chaudhry,AEZ3CR6BKIROJ,B0040HIPUG,4.0,1371945600,"""Limited stock remaining: Clearance items must go!"""
280,Ojas Chaudhry,AEZ3CR6BKIROJ,B0058UUR6E,5.0,1384992000,"""Take $20 off your next purchase."""
281,Ojas Chaudhry,AEZ3CR6BKIROJ,B005DMZKZA,3.0,1368316800,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
282,Ojas Chaudhry,AEZ3CR6BKIROJ,B009KIEPZY,5.0,1384992000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
283,Ojas Chaudhry,AEZ3CR6BKIROJ,B00AWKC0EC,4.0,1405036800,"""Subscribe to our newsletter and receive 10% off your first order."""
284,Ojas Chaudhry,AEZ3CR6BKIROJ,B00BP5N498,5.0,1371772800,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
285,Aniruddh Kade,A3BY5KCNQZXV5U,0594451647,5.0,1390176000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
286,Aniruddh Kade,A3BY5KCNQZXV5U,B00000JD4V,4.0,1118016000,"""Buy a laptop, mouse, and bag together and save 15%."""
287,Aniruddh Kade,A3BY5KCNQZXV5U,B000063574,5.0,1016668800,"""Welcome to our store! New customers get 15% off their first order."""
288,Aniruddh Kade,A3BY5KCNQZXV5U,B0000CDJP8,5.0,1258761600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
289,Aniruddh Kade,A3BY5KCNQZXV5U,B0007Y794O,5.0,1369872000,"""BOGO 50% off on all dresses."""
290,Aniruddh Kade,A3BY5KCNQZXV5U,B000AM6QH4,5.0,1160438400,"""Buy one, get one 50% off."""
291,Aniruddh Kade,A3BY5KCNQZXV5U,B000MYOJMY,4.0,1396483200,"""Give $10, get $10 when you refer a friend."""
292,Aniruddh Kade,A3BY5KCNQZXV5U,B000OMKR8E,5.0,1201219200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
293,Aniruddh Kade,A3BY5KCNQZXV5U,B000QUUFRW,5.0,1371513600,"""Save $10 when you spend $50 or more."""
294,Aniruddh Kade,A3BY5KCNQZXV5U,B000VM60I8,4.0,1323734400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
295,Aniruddh Kade,A3BY5KCNQZXV5U,B000X5ZVS8,5.0,1327276800,"""Take $20 off your next purchase."""
296,Aniruddh Kade,A3BY5KCNQZXV5U,B0015S8PGW,5.0,1222041600,"""Buy one pair of shoes, get a second pair free."""
297,Aniruddh Kade,A3BY5KCNQZXV5U,B001W6Q2H6,3.0,1258761600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
298,Aniruddh Kade,A3BY5KCNQZXV5U,B002ISXBFI,4.0,1364947200,"""Save $10 when you spend $50 or more."""
299,Aniruddh Kade,A3BY5KCNQZXV5U,B002K450QI,4.0,1369872000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
300,Aniruddh Kade,A3BY5KCNQZXV5U,B002K450RM,4.0,1369872000,"""Birthday month exclusive: 10% off for all August birthdays."""
301,Aniruddh Kade,A3BY5KCNQZXV5U,B002K7ULJQ,5.0,1338595200,"""Buy a laptop, mouse, and bag together and save 15%."""
302,Aniruddh Kade,A3BY5KCNQZXV5U,B0031AQ302,4.0,1369872000,"""Tag a friend and both of you get a 15% discount code."""
303,Aniruddh Kade,A3BY5KCNQZXV5U,B003L139HG,5.0,1326672000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
304,Aniruddh Kade,A3BY5KCNQZXV5U,B003VAHYNC,5.0,1338595200,"""Buy one, get one 50% off."""
305,Aniruddh Kade,A3BY5KCNQZXV5U,B003XM1WE0,5.0,1324166400,"""BOGO 50% off on all dresses."""
306,Aniruddh Kade,A3BY5KCNQZXV5U,B003XM73P2,1.0,1337472000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
307,Aniruddh Kade,A3BY5KCNQZXV5U,B003Y06336,3.0,1369872000,"""First-time buyers: Take $5 off your initial purchase."""
308,Aniruddh Kade,A3BY5KCNQZXV5U,B003Y60DZO,5.0,1371513600,"""Take $20 off your next purchase."""
309,Aniruddh Kade,A3BY5KCNQZXV5U,B004EGI3CI,3.0,1403481600,"""Save $10 when you spend $50 or more."""
310,Aniruddh Kade,A3BY5KCNQZXV5U,B004EHSP3Y,3.0,1403481600,"""Give $10, get $10 when you refer a friend."""
311,Aniruddh Kade,A3BY5KCNQZXV5U,B004NY9UV4,4.0,1358985600,"""Take $20 off your next purchase."""
312,Aniruddh Kade,A3BY5KCNQZXV5U,B004OOTRPC,5.0,1322611200,"""Subscribe to our newsletter and receive 10% off your first order."""
313,Aniruddh Kade,A3BY5KCNQZXV5U,B004V6A4H8,4.0,1334188800,"""Save $10 when you spend $50 or more."""
314,Aniruddh Kade,A3BY5KCNQZXV5U,B004WYA852,5.0,1390176000,"""Upgrade your phone and get a free case and screen protector."""
315,Aniruddh Kade,A3BY5KCNQZXV5U,B0058FN6V2,5.0,1341619200,"""Buy one, get one 50% off."""
316,Aniruddh Kade,A3BY5KCNQZXV5U,B005B47AIU,4.0,1377993600,"""Save $10 when you spend $50 or more."""
317,Aniruddh Kade,A3BY5KCNQZXV5U,B005FYNSPK,4.0,1401148800,"""Enjoy free shipping on orders over $25."""
318,Aniruddh Kade,A3BY5KCNQZXV5U,B005J8OBJE,2.0,1335225600,"""First-time buyers: Take $5 off your initial purchase."""
319,Aniruddh Kade,A3BY5KCNQZXV5U,B005OIB714,2.0,1369872000,"""BOGO 50% off on all dresses."""
320,Aniruddh Kade,A3BY5KCNQZXV5U,B00603RU9A,4.0,1370390400,"""Buy a laptop, mouse, and bag together and save 15%."""
321,Aniruddh Kade,A3BY5KCNQZXV5U,B006JPGM48,2.0,1369872000,"""Tag a friend and both of you get a 15% discount code."""
322,Aniruddh Kade,A3BY5KCNQZXV5U,B0071BTJPI,5.0,1369872000,"""Buy one pair of shoes, get a second pair free."""
323,Aniruddh Kade,A3BY5KCNQZXV5U,B0073V1NP0,5.0,1338595200,"""Subscribe to our newsletter and receive 10% off your first order."""
324,Aniruddh Kade,A3BY5KCNQZXV5U,B0076AUCKU,4.0,1370390400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
325,Aniruddh Kade,A3BY5KCNQZXV5U,B007IVW15Q,4.0,1390176000,"""First-time buyers: Take $5 off your initial purchase."""
326,Aniruddh Kade,A3BY5KCNQZXV5U,B007PTCFFW,5.0,1363996800,"""Welcome to our store! New customers get 15% off their first order."""
327,Aniruddh Kade,A3BY5KCNQZXV5U,B008FU1HE0,5.0,1364947200,"""Buy one, get one 50% off."""
328,Aniruddh Kade,A3BY5KCNQZXV5U,B008UMF3T8,5.0,1394064000,"""Limited-time offer: 50% off until midnight!"""
329,Aniruddh Kade,A3BY5KCNQZXV5U,B00963S6TE,5.0,1401148800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
330,Aniruddh Kade,A3BY5KCNQZXV5U,B009A5204K,4.0,1381190400,"""Welcome to our store! New customers get 15% off their first order."""
331,Aniruddh Kade,A3BY5KCNQZXV5U,B009LL9VDG,3.0,1358985600,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
332,Aniruddh Kade,A3BY5KCNQZXV5U,B00AV1UWWY,4.0,1394064000,"""Buy one, get one 50% off."""
333,Aniruddh Kade,A3BY5KCNQZXV5U,B00BGGDVOO,4.0,1363305600,"""Enjoy free shipping on orders over $25."""
334,Aniruddh Kade,A3BY5KCNQZXV5U,B00BN1Q5JA,3.0,1390176000,"""Upgrade your phone and get a free case and screen protector."""
335,Riya Grover,A1JIOBEWHVV8MC,0594451647,5.0,1393545600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
336,Riya Grover,A1JIOBEWHVV8MC,B009GTV3S4,5.0,1393545600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
337,Ivan Dora,A2OJRZGW5YVGNS,0594451647,5.0,1384905600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
338,Ivan Dora,A2OJRZGW5YVGNS,B000I68BD4,3.0,1400025600,"""Last chance to grab items at clearance prices. Up to 70% off!"""
339,Ivan Dora,A2OJRZGW5YVGNS,B00BSENEDM,3.0,1381795200,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
340,Amani Sen,A14KUMEJ094IZ3,0594451647,5.0,1396396800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
341,Amani Sen,A14KUMEJ094IZ3,B009L7EEZA,5.0,1378771200,"""Upgrade your phone and get a free case and screen protector."""
342,Ishaan Bawa,A212UCG62RO8JF,0594451647,5.0,1389657600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
343,Ishaan Bawa,A212UCG62RO8JF,B00AHP1SHC,5.0,1389657600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
344,Ishaan Bawa,A212UCG62RO8JF,B00AQA76GK,5.0,1389657600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
345,Zaina Ramanathan,A18U7ZDE2VHD01,0594477670,5.0,1361232000,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
346,Zaina Ramanathan,A18U7ZDE2VHD01,B004G6002M,5.0,1361232000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
347,Zaina Ramanathan,A18U7ZDE2VHD01,B007H55NWG,4.0,1395532800,"""Welcome to our store! New customers get 15% off their first order."""
348,Dhanuk Subramanian,A39J1PTX1KAL66,0594477670,5.0,1388361600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
349,Emir Brahmbhatt,A2IEJQ8754BMSI,0594477670,4.0,1348185600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
350,Emir Brahmbhatt,A2IEJQ8754BMSI,1400501474,5.0,1348099200,"""Tag a friend and both of you get a 15% discount code."""
351,Emir Brahmbhatt,A2IEJQ8754BMSI,B000UZL0YU,5.0,1329436800,"""Take $20 off your next purchase."""
352,Emir Brahmbhatt,A2IEJQ8754BMSI,B001QK9I0Q,5.0,1376438400,"""Buy one pair of shoes, get a second pair free."""
353,Emir Brahmbhatt,A2IEJQ8754BMSI,B0032GWZXE,5.0,1371686400,"""Limited-time offer: 50% off until midnight!"""
354,Emir Brahmbhatt,A2IEJQ8754BMSI,B0034XRDUA,5.0,1380153600,"""Limited-time offer: 50% off until midnight!"""
355,Emir Brahmbhatt,A2IEJQ8754BMSI,B0045DMA42,5.0,1376438400,"""First-time buyers: Take $5 off your initial purchase."""
356,Emir Brahmbhatt,A2IEJQ8754BMSI,B007ABANFY,5.0,1379894400,"""Subscribe to our newsletter and receive 10% off your first order."""
357,Emir Brahmbhatt,A2IEJQ8754BMSI,B00AM7MNII,5.0,1379894400,"""Birthday month exclusive: 10% off for all August birthdays."""
358,Charvi Goda,APGCN777AZIYR,0594478162,4.0,1389484800,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
359,Jayant De,A1UMV2TNJ96LMU,0594481813,5.0,1390003200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
360,Arnav Dubey,A7S2B0I67WNWB,0594481813,4.0,1397606400,"""Last chance to grab items at clearance prices. Up to 70% off!"""
361,Arnav Dubey,A7S2B0I67WNWB,B002LF2PQO,5.0,1314057600,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
362,Arnav Dubey,A7S2B0I67WNWB,B0038SVB40,5.0,1284249600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
363,Arnav Dubey,A7S2B0I67WNWB,B003ZGSA1C,5.0,1314057600,"""Free express shipping for a limited time."""
364,Arnav Dubey,A7S2B0I67WNWB,B004U78628,5.0,1314057600,"""Get 20% off on all orders this weekend!"""
365,Arnav Dubey,A7S2B0I67WNWB,B008DC9E8Q,4.0,1380758400,"""Get 20% off on all orders this weekend!"""
366,Shlok Dhar,A3HICVLF4PFFMN,0594481813,5.0,1399248000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
367,Shlok Dhar,A3HICVLF4PFFMN,B000CSWZ6M,1.0,1362960000,"""Limited stock remaining: Clearance items must go!"""
368,Shlok Dhar,A3HICVLF4PFFMN,B003O1UYHG,5.0,1399248000,"""Limited-time offer: 50% off until midnight!"""
369,Shlok Dhar,A3HICVLF4PFFMN,B003RC71W8,5.0,1399248000,"""Limited-time offer: 50% off until midnight!"""
370,Shlok Dhar,A3HICVLF4PFFMN,B0054U6CEE,5.0,1399248000,"""Upgrade your phone and get a free case and screen protector."""
371,Shlok Dhar,A3HICVLF4PFFMN,B0082BZY4G,5.0,1399248000,"""Free express shipping for a limited time."""
372,Shlok Dhar,A3HICVLF4PFFMN,B00AAVF14E,5.0,1399248000,"""Limited-time offer: 50% off until midnight!"""
373,Shlok Dhar,A3HICVLF4PFFMN,B00B4PCC2E,3.0,1399248000,"""Buy one pair of shoes, get a second pair free."""
374,Shlok Dhar,A3HICVLF4PFFMN,B00CEZJT2E,3.0,1399248000,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
375,Shlok Dhar,A3HICVLF4PFFMN,B00CI3BISU,5.0,1399248000,"""Get 20% off on all orders this weekend!"""
376,Shlok Dhar,A3HICVLF4PFFMN,B00CSMYBFS,2.0,1399248000,"""Buy a laptop, mouse, and bag together and save 15%."""
377,Sumer Som,A3HGP1YI7G80HA,0594481813,5.0,1390176000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
378,Biju Handa,A2SRW2W1GXYKQZ,0594481813,5.0,1403827200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
379,Arhaan Gara,A3S51KDTK4P2JP,0594481813,4.0,1402876800,"""Last chance to grab items at clearance prices. Up to 70% off!"""
380,Arhaan Gara,A3S51KDTK4P2JP,B008I662U0,4.0,1402876800,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
381,Arhaan Gara,A3S51KDTK4P2JP,B00AZRHYKW,4.0,1402876800,"""Buy a laptop, mouse, and bag together and save 15%."""
382,Jayan Gulati,A2ATRYXF83T83K,0594481813,5.0,1399766400,"""Last chance to grab items at clearance prices. Up to 70% off!"""
383,Jayan Gulati,A2ATRYXF83T83K,B004GQN768,5.0,1399334400,"""Enjoy free shipping on orders over $25."""
